openalex_id,doi,year,title,venue,authors,cited_by_count,candidate_score,pdf_url,landing_page_url,abstract
https://openalex.org/W1995950736,10.1103/physreva.44.1182,1991,Shape transformations of vesicles: Phase diagram for spontaneous- curvature and bilayer-coupling models,Physical Review A,Udo Seifert; Karin Berndl; Reinhard Lipowsky,964,3,,https://doi.org/10.1103/physreva.44.1182,"Vesicle shapes of low energy are studied for two variants of a continuum model for the bending energy of the bilayer: (i) the spontaneous-curvature model and (ii) the bilayer-coupling model, in which an additional constraint for the area difference of the two monolayers is imposed. We systematically investigate four branches of axisymmetric shapes: (i) the prolate-dumbbell shapes; (ii) the pear-shaped vesicles, which are intimately related to budding; (iii) the oblate-discocyte shapes; and (iv) the stomatocytes. These branches end up at limit shapes where either the membrane self-intersects or two (or more) shapes are connected by an infinitesimally narrow neck. The latter limit shape requires a certain condition between the curvatures of the adjacent shape and the spontaneous curvature. For both models, the phase diagram is determined, which is given by the shape of lowest bending energy for a given volume-to-area ratio and a given spontaneous curvature or area difference, respectively. The transitions between different shapes are continuous for the bilayer-coupling model, while most of the transitions are discontinuous in the spontaneous-curvature model. We introduce trajectories into these phase diagrams that correspond to a change in temperature and osmotic conditions. For the bilayer-coupling model, we find extreme sensitivity to an asymmetry in the monolayer expansivity. Both models lead to different predictions for typical trajectories, such as budding trajectories or oblate-stomatocyte transitions. Our study thus should provide the basis for an experimental test of both variants of the curvature model."
https://openalex.org/W2087416703,10.1016/0300-9084(91)90054-5,1991,The assembly of prokaryotic ribosomes,Biochimie,K.H. Nierhaus,241,3,,https://doi.org/10.1016/0300-9084(91)90054-5,
https://openalex.org/W2029667189,10.1016/0263-7855(96)00018-5,1996,VMD: Visual molecular dynamics,Journal of Molecular Graphics,William Humphrey; Andrew Dalke; Klaus Schulten,64966,3,,https://doi.org/10.1016/0263-7855(96)00018-5,
https://openalex.org/W2160183974,10.1111/j.1574-6976.1999.tb00404.x,1999,mRNA degradation in bacteria,FEMS Microbiology Reviews,Reinhard Rauhut; Gabriele Klug,252,3,https://academic.oup.com/femsre/article-pdf/23/3/353/18124016/23-3-353.pdf,https://doi.org/10.1111/j.1574-6976.1999.tb00404.x,"Messenger RNAs in prokaryotes exhibit short half-lives when compared with eukaryotic mRNAs. Considerable progress has been made during recent years in our understanding of mRNA degradation in bacteria. Two major aspects determine the life span of a messenger in the bacterial cell. On the side of the substrate, the structural features of mRNA have a profound influence on the stability of the molecule. On the other hand, there is the degradative machinery. Progress in the biochemical characterization of proteins involved in mRNA degradation has made clear that RNA degradation is a highly organized cellular process in which several protein components, and not only nucleases, are involved. In Escherichia coli, these proteins are organized in a high molecular mass complex, the degradosome. The key enzyme for initial events in mRNA degradation and for the assembly of the degradosome is endoribonuclease E. We discuss the identified components of the degradosome and its mode of action. Since research in mRNA degradation suffers from dominance of E. coli-related observations we also look to other organisms to ask whether they could possibly follow the E. coli standard model."
https://openalex.org/W2076695023,10.1007/s00438-003-0883-6,2003,Genome-wide survey of mRNA half-lives in Bacillus subtilis identifies extremely stable mRNAs,Molecular Genetics and Genomics,Gustav Hambraeus; Claes von Wachenfeldt; Lars Hederstedt,164,3,,https://doi.org/10.1007/s00438-003-0883-6,
https://openalex.org/W1980695770,10.1073/pnas.0404443101,2004,RNA dynamics in live <i>Escherichia coli</i> cells,Proceedings of the National Academy of Sciences,Ido Golding; Edward C. Cox,297,3,,https://doi.org/10.1073/pnas.0404443101,"We describe a method for tracking RNA molecules in Escherichia coli that is sensitive to single copies of mRNA, and, using the method, we find that individual molecules can be followed for many hours in living cells. We observe distinct characteristic dynamics of RNA molecules, all consistent with the known life history of RNA in prokaryotes: localized motion consistent with the Brownian motion of an RNA polymer tethered to its template DNA, free diffusion, and a few examples of polymer chain dynamics that appear to be a combination of chain fluctuation and chain elongation attributable to RNA transcription. We also quantify some of the dynamics, such as width of the displacement distribution, diffusion coefficient, chain elongation rate, and distribution of molecule numbers, and compare them with known biophysical parameters of the E. coli system."
https://openalex.org/W1992526628,10.1021/bi0502846,2005,Transient State Kinetics of Enzyme I of the Phosphoenolpyruvate:Glycose Phosphotransferase System of <i>Escherichia coli</i>: Equilibrium and Second-Order Rate Constants for the Phosphotransfer Reactions with Phosphoenolpyruvate and HPr,Biochemistry,Norman D. Meadow; Roshan L. Mattoo; Regina Savtchenko; Saul Roseman,24,3,,https://doi.org/10.1021/bi0502846,"The first two reactions in the phosphotransfer sequence of bacterial phosphoenolpyruvate:glycose phosphotransferase systems are the autophosphorylation of Enzyme I by phosphoenolpyruvate followed by the transfer of the phospho group to the low-molecular weight protein, HPr. Transient state kinetic methods were used to estimate the second-order rate constants for both phosphotransfer reactions. These measurements support previous conclusions that only the dimer of Enzyme I, EI2, is autophosphorylated, and that the rate of formation of dimer is slow compared to the rate of its phosphorylation. The rate constants of the two autophosphorylation reactions of EI2 by PEP are 6.6 x 10(6) M(-1) s(-1), and differ from one another by a factor of less than 3. The rate constant for the transfer reaction between phospho-EI2 and HPr is unusually large for a covalent reaction between two proteins (220 x 10(6) M(-1) s(-1)), while the constant for the reverse reaction is 4.2 x 10(6) M(-1) s(-1). Using the previously reported equilibrium constant for the autophosphorylation reaction, 1.5, the overall equilibrium constant for phosphotransfer from PEP to HPr is 80, somewhat higher than that previously reported. The results also show that EI2 can phosphorylate multiple molecules of HPr without dissociating to a monomer (EI), and that EI can accept a phospho group from phospho-HPr. These results are directly applicable to predicting the rates of phosphoenolpyruvate phosphotransferase system sugar uptake in whole cells."
https://openalex.org/W2042046941,10.1074/jbc.m109.063263,2009,Substrate Binding and Active Site Residues in RNases E and G,Journal of Biological Chemistry,Stephen M. Garrey; Michaela Blech; Jenna L. Riffell; Janet S. Hankins; Leigh M. Stickney; Melinda M. Diver; Ying-Han Roger Hsu; Vitharani Kunanithy,61,3,http://www.jbc.org/article/S002192582037931X/pdf,https://doi.org/10.1074/jbc.m109.063263,"The paralogous endoribonucleases, RNase E and RNase G, play major roles in intracellular RNA metabolism in Escherichia coli and related organisms. To assay the relative importance of the principal RNA binding sites identified by crystallographic analysis, we introduced mutations into the 5'-sensor, the S1 domain, and the Mg(+2)/Mn(+2) binding sites. The effect of such mutations has been measured by assays of activity on several substrates as well as by an assay of RNA binding. RNase E R169Q and the equivalent mutation in RNase G (R171Q) exhibit the strongest reductions in both activity (the k(cat) decrease approximately 40- to 100-fold) and RNA binding consistent with a key role for the 5'-sensor. Our analysis also supports a model in which the binding of substrate results in an increase in catalytic efficiency. Although the phosphate sensor plays a key role in vitro, it is unexpectedly dispensable in vivo. A strain expressing only RNase E R169Q as the sole source of RNase E activity is viable, exhibits a modest reduction in doubling time and colony size, and accumulates immature 5 S rRNA. Our results point to the importance of alternative RNA binding sites in RNase E and to alternative pathways of RNA recognition."
https://openalex.org/W2157844474,10.1093/nar/gks383,2012,Active site opening and closure control translocation of multisubunit RNA polymerase,Nucleic Acids Research,Anssi M. Malinen; Matti Turtola; Parthiban Marimuthu; Lioudmila Vainonen; Mark S. Johnson; Georgiy A. Belogurov,101,3,,https://doi.org/10.1093/nar/gks383,"Multisubunit RNA polymerase (RNAP) is the central information-processing enzyme in all cellular life forms, yet its mechanism of translocation along the DNA molecule remains conjectural. Here, we report direct monitoring of bacterial RNAP translocation following the addition of a single nucleotide. Time-resolved measurements demonstrated that translocation is delayed relative to nucleotide incorporation and occurs shortly after or concurrently with pyrophosphate release. An investigation of translocation equilibrium suggested that the strength of interactions between RNA 3' nucleotide and nucleophilic and substrate sites determines the translocation state of transcription elongation complexes, whereas active site opening and closure modulate the affinity of the substrate site, thereby favoring the post- and pre-translocated states, respectively. The RNAP translocation mechanism is exploited by the antibiotic tagetitoxin, which mimics pyrophosphate and induces backward translocation by closing the active site."
https://openalex.org/W2031166525,10.1016/j.jmb.2012.11.040,2012,Characterization of the Ribosome Biogenesis Landscape in E. coli Using Quantitative Mass Spectrometry,Journal of Molecular Biology,Stephen S. Chen; James R. Williamson,129,3,,https://doi.org/10.1016/j.jmb.2012.11.040,
https://openalex.org/W2170551349,10.1038/nmeth.1923,2012,Fast gapped-read alignment with Bowtie 2,Nature Methods,Ben Langmead; Steven L. Salzberg,59868,3,,https://doi.org/10.1038/nmeth.1923,
https://openalex.org/W2099540110,10.1038/nmeth.2089,2012,NIH Image to ImageJ: 25 years of image analysis,Nature Methods,Caroline A Schneider; Wayne Rasband; Kevin W. Eliceiri,63778,3,https://www.nature.com/articles/nmeth.2089.pdf,https://doi.org/10.1038/nmeth.2089,
https://openalex.org/W2060872117,10.1021/ct300400x,2012,"Optimization of the Additive CHARMM All-Atom Protein Force Field Targeting Improved Sampling of the Backbone ϕ, ψ and Side-Chain χ<sub>1</sub> and χ<sub>2</sub> Dihedral Angles",Journal of Chemical Theory and Computation,Robert B. Best; Xiao Zhu; Jihyun Shim; Pedro E. M. Lopes; Jeetain Mittal; Michael Feig; Alexander D. MacKerell,4673,3,,https://doi.org/10.1021/ct300400x,"While the quality of the current CHARMM22/CMAP additive force field for proteins has been demonstrated in a large number of applications, limitations in the model with respect to the equilibrium between the sampling of helical and extended conformations in folding simulations have been noted. To overcome this, as well as make other improvements in the model, we present a combination of refinements that should result in enhanced accuracy in simulations of proteins. The common (non Gly, Pro) backbone CMAP potential has been refined against experimental solution NMR data for weakly structured peptides, resulting in a rebalancing of the energies of the α-helix and extended regions of the Ramachandran map, correcting the α-helical bias of CHARMM22/CMAP. The Gly and Pro CMAPs have been refitted to more accurate quantum-mechanical energy surfaces. Side-chain torsion parameters have been optimized by fitting to backbone-dependent quantum-mechanical energy surfaces, followed by additional empirical optimization targeting NMR scalar couplings for unfolded proteins. A comprehensive validation of the revised force field was then performed against data not used to guide parametrization: (i) comparison of simulations of eight proteins in their crystal environments with crystal structures; (ii) comparison with backbone scalar couplings for weakly structured peptides; (iii) comparison with NMR residual dipolar couplings and scalar couplings for both backbone and side-chains in folded proteins; (iv) equilibrium folding of mini-proteins. The results indicate that the revised CHARMM 36 parameters represent an improved model for the modeling and simulation studies of proteins, including studies of protein folding, assembly and functionally relevant conformational changes."
https://openalex.org/W2022393880,10.1371/journal.pone.0073943,2013,Transimulation - Protein Biosynthesis Web Service,PLoS ONE,Marlena Siwiak; Piotr Zielenkiewicz,52,3,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0073943&type=printable,https://doi.org/10.1371/journal.pone.0073943,"Although translation is the key step during gene expression, it remains poorly characterized at the level of individual genes. For this reason, we developed Transimulation - a web service measuring translational activity of genes in three model organisms: Escherichia coli, Saccharomyces cerevisiae and Homo sapiens. The calculations are based on our previous computational model of translation and experimental data sets. Transimulation quantifies mean translation initiation and elongation time (expressed in SI units), and the number of proteins produced per transcript. It also approximates the number of ribosomes that typically occupy a transcript during translation, and simulates their propagation. The simulation of ribosomes' movement is interactive and allows modifying the coding sequence on the fly. It also enables uploading any coding sequence and simulating its translation in one of three model organisms. In such a case, ribosomes propagate according to mean codon elongation times of the host organism, which may prove useful for heterologous expression. Transimulation was used to examine evolutionary conservation of translational parameters of orthologous genes. Transimulation may be accessed at http://nexus.ibb.waw.pl/Transimulation (requires Java version 1.7 or higher). Its manual and source code, distributed under the GPL-2.0 license, is freely available at the website."
https://openalex.org/W2138854203,10.1093/nar/gku1284,2014,Bacterial initiators form dynamic filaments on single-stranded DNA monomer by monomer,Nucleic Acids Research,Hsin‐Mei Cheng; Philip Gröger; Andreas Hartmann; Michael Schlierf,23,3,https://academic.oup.com/nar/article-pdf/43/1/396/16660819/gku1284.pdf,https://doi.org/10.1093/nar/gku1284,"DNA replication initiation is mediated across all domains of life by initiator proteins oligomerizing at replication origins. Recently, it was shown that initiators can directly bind single-stranded DNA (ssDNA) and thus might enhance origin melting. In this study, we used single-molecule fluorescence assays to probe the ssDNA binding mechanism of the replication initiator DnaA. Our experiments revealed that DnaA forms a dynamic filament on ssDNA in 3' to 5' directionality in the presence of ATP and analogs. After nucleation with a three-monomer seed, monomers dynamically assemble and disassemble one monomer at a time at the 5' end, each monomer binding three nucleotides of ssDNA. The addition of adjacent double-stranded DnaA binding sites stabilized the DnaA filament on ssDNA. Our results extend the current models of origin melting via DnaA ssDNA interaction."
https://openalex.org/W2014579177,10.1063/1.4870088,2014,"Models for twistable elastic polymers in Brownian dynamics, and their implementation for LAMMPS",The Journal of Chemical Physics,C. A. Brackley; A. N. Morozov; D. Marenduzzo,49,3,https://aip.scitation.org/doi/pdf/10.1063/1.4870088,https://doi.org/10.1063/1.4870088,"An elastic rod model for semi-flexible polymers is presented. Theory for a continuum rod is reviewed, and it is shown that a popular discretised model used in numerical simulations gives the correct continuum limit. Correlation functions relating to both bending and twisting of the rod are derived for both continuous and discrete cases, and results are compared with numerical simulations. Finally, two possible implementations of the discretised model in the multi-purpose molecular dynamics software package LAMMPS are described."
https://openalex.org/W2048871574,10.1016/j.parco.2014.03.009,2014,Simulation of reaction diffusion processes over biologically relevant size and time scales using multi-GPU workstations,Parallel Computing,Michael J. Hallock; John E. Stone; Elijah Roberts; Corey Fry; Zaida Luthey‐Schulten,54,3,,https://doi.org/10.1016/j.parco.2014.03.009,"Simulation of <i>in vivo</i> cellular processes with the reaction-diffusion master equation (RDME) is a computationally expensive task. Our previous software enabled simulation of inhomogeneous biochemical systems for small bacteria over long time scales using the MPD-RDME method on a single GPU. Simulations of larger eukaryotic systems exceed the on-board memory capacity of individual GPUs, and long time simulations of modest-sized cells such as yeast are impractical on a single GPU. We present a new multi-GPU parallel implementation of the MPD-RDME method based on a spatial decomposition approach that supports dynamic load balancing for workstations containing GPUs of varying performance and memory capacity. We take advantage of high-performance features of CUDA for peer-to-peer GPU memory transfers and evaluate the performance of our algorithms on state-of-the-art GPU devices. We present parallel e ciency and performance results for simulations using multiple GPUs as system size, particle counts, and number of reactions grow. We also demonstrate multi-GPU performance in simulations of the Min protein system in <i>E. coli</i>. Moreover, our multi-GPU decomposition and load balancing approach can be generalized to other lattice-based problems."
https://openalex.org/W2261670798,10.1073/pnas.1514028112,2015,Direct observation of processive exoribonuclease motion using optical tweezers,Proceedings of the National Academy of Sciences,Furqan M. Fazal; Daniel J. Koslover; Ben F. Luisi; Steven M. Block,30,3,https://www.pnas.org/content/pnas/112/49/15101.full.pdf,https://doi.org/10.1073/pnas.1514028112,"Bacterial RNases catalyze the turnover of RNA and are essential for gene expression and quality surveillance of transcripts. In Escherichia coli, the exoribonucleases RNase R and polynucleotide phosphorylase (PNPase) play critical roles in degrading RNA. Here, we developed an optical-trapping assay to monitor the translocation of individual enzymes along RNA-based substrates. Single-molecule records of motion reveal RNase R to be highly processive: one molecule can unwind over 500 bp of a structured substrate. However, enzyme progress is interrupted by pausing and stalling events that can slow degradation in a sequence-dependent fashion. We found that the distance traveled by PNPase through structured RNA is dependent on the A+U content of the substrate and that removal of its KH and S1 RNA-binding domains can reduce enzyme processivity without affecting the velocity. By a periodogram analysis of single-molecule records, we establish that PNPase takes discrete steps of six or seven nucleotides. These findings, in combination with previous structural and biochemical data, support an asymmetric inchworm mechanism for PNPase motion. The assay developed here for RNase R and PNPase is well suited to studies of other exonucleases and helicases."
https://openalex.org/W2067937420,10.1016/j.bpj.2015.07.030,2015,Toward a Whole-Cell Model of Ribosome Biogenesis: Kinetic Modeling of SSU Assembly,Biophysical Journal,Tyler M. Earnest; Jonathan R. Lai; Ke Chen; Michael J. Hallock; James R. Williamson; Zaida Luthey‐Schulten,32,3,http://www.cell.com/article/S0006349515007651/pdf,https://doi.org/10.1016/j.bpj.2015.07.030,
https://openalex.org/W2555870966,10.1038/nmeth.4067,2016,CHARMM36m: an improved force field for folded and intrinsically disordered proteins,Nature Methods,Jing Huang; Sarah Rauscher; Grzegorz Nawrocki; Ting Ran; Michael Feig; Bert L. de Groot; Helmut Grubmüller; Alexander D. MacKerell,7287,2,https://www.nature.com/articles/nmeth.4067.pdf,https://doi.org/10.1038/nmeth.4067,
https://openalex.org/W2559180185,10.1016/j.cell.2016.11.020,2016,Modular Assembly of the Bacterial Large Ribosomal Subunit,Cell,Joseph H. Davis; Yong Zi Tan; Bridget Carragher; Clinton S. Potter; Dmitry Lyumkis; James R. Williamson,235,2,http://www.cell.com/article/S0092867416315926/pdf,https://doi.org/10.1016/j.cell.2016.11.020,
https://openalex.org/W2571466096,10.1016/j.str.2016.11.019,2017,Hybrid Methods Reveal Multiple Flexibly Linked DNA Polymerases within the Bacteriophage T7 Replisome,Structure,Jamie R. Wallen; Hao Zhang; Caroline Weis; Weidong Cui; Brittni M. Foster; Chris Ho; Michal Hammel; John A. Tainer,24,2,http://www.cell.com/article/S0969212616303616/pdf,https://doi.org/10.1016/j.str.2016.11.019,
https://openalex.org/W2785074274,10.1016/j.molcel.2017.12.025,2018,A Multiplex Enzymatic Machinery for Cellular Protein S-nitrosylation,Molecular Cell,Divya Seth; Douglas T. Hess; Alfred Hausladen; Liwen Wang; Yajuan Wang; Jonathan S. Stamler,158,2,http://www.cell.com/article/S1097276517309826/pdf,https://doi.org/10.1016/j.molcel.2017.12.025,
https://openalex.org/W2900887798,10.1016/j.celrep.2018.10.040,2018,Autophagy Ablation in Adipocytes Induces Insulin Resistance and Reveals Roles for Lipid Peroxide and Nrf2 Signaling in Adipose-Liver Crosstalk,Cell Reports,Jinjin Cai; Karla Maria Pereira Pires; Maroua Ferhat; Bhagirath Chaurasia; Márcio A. Buffolo; Rana V. Smalling; Ashot Sargsyan; Donald L. Atkinson,109,2,http://www.cell.com/article/S2211124718316292/pdf,https://doi.org/10.1016/j.celrep.2018.10.040,"Autophagy is a homeostatic cellular process involved in the degradation of long-lived or damaged cellular components. The role of autophagy in adipogenesis is well recognized, but its role in mature adipocyte function is largely unknown. We show that the autophagy proteins Atg3 and Atg16L1 are required for proper mitochondrial function in mature adipocytes. In contrast to previous studies, we found that post-developmental ablation of autophagy causes peripheral insulin resistance independently of diet or adiposity. Finally, lack of adipocyte autophagy reveals cross talk between fat and liver, mediated by lipid peroxide-induced Nrf2 signaling. Our data reveal a role for autophagy in preventing lipid peroxide formation and its transfer in insulin-sensitive peripheral tissues."
https://openalex.org/W2959557422,10.1111/1462-2920.14737,2019,Highly variable mRNA half‐life time within marine bacterial taxa and functional genes,Environmental Microbiology,Paul A. Steiner; Daniele De Corte; Javier Geijo; Catalina Mena; Taichi Yokokawa; Thomas Rattei; Gerhard J. Herndl; Eva Sintes,44,2,https://sfamjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1462-2920.14737,https://doi.org/10.1111/1462-2920.14737,"Messenger RNA can provide valuable insights into the variability of metabolic processes of microorganisms. However, due to uncertainties that include the stability of RNA, its application for activity profiling of environmental samples is questionable. We explored different factors affecting the decay rate of transcripts of three marine bacterial isolates using qPCR and determined mRNA half-life time of specific bacterial taxa and of functional genes by metatranscriptomics of a coastal environmental prokaryotic community. The half-life time of transcripts from 11 genes from bacterial isolates ranged from 1 to 46 min. About 80% of the analysed transcripts exhibited half-live times shorter than 10 min. Significant differences were found in the half-life time between mRNA and rRNA. The half-life time of mRNA obtained from a coastal metatranscriptome ranged from 9 to 400 min. The shortest half-life times of the metatranscriptome corresponded to transcripts from the same clusters of orthologous groups (COGs) in all bacterial classes. The prevalence of short mRNA half-life time in genes related to defence mechanisms and motility indicate a tight connection of RNA decay rate to environmental stressors. The short half-life time of RNA and its high variability needs to be considered when assessing metatranscriptomes especially in environmental samples."
https://openalex.org/W3046751266,10.1063/5.0014475,2020,Scalable molecular dynamics on CPU and GPU architectures with NAMD,The Journal of Chemical Physics,J. C. Phillips; David J. Hardy; Julio D. C. Maia; John E. Stone; João V. Ribeiro; Rafael C. Bernardi; Ronak Buch; Giacomo Fiorin,3126,2,,https://doi.org/10.1063/5.0014475,"NAMDis a molecular dynamics program designed for high-performance simulations of very large biological objects on CPU- and GPU-based architectures. NAMD offers scalable performance on petascale parallel supercomputers consisting of hundreds of thousands of cores, as well as on inexpensive commodity clusters commonly found in academic environments. It is written in C++ and leans on Charm++ parallel objects for optimal performance on low-latency architectures. NAMD is a versatile, multipurpose code that gathers state-of-the-art algorithms to carry out simulations in apt thermodynamic ensembles, using the widely popular CHARMM, AMBER, OPLS, and GROMOS biomolecular force fields. Here, we review the main features of NAMD that allow both equilibrium and enhanced-sampling molecular dynamics simulations with numerical efficiency. We describe the underlying concepts utilized by NAMD and their implementation, most notably for handling long-range electrostatics; controlling the temperature, pressure, and pH; applying external potentials on tailored grids; leveraging massively parallel resources in multiple-copy simulations; and hybrid quantum-mechanical/molecular-mechanical descriptions. We detail the variety of options offered by NAMD for enhanced-sampling simulations aimed at determining free-energy differences of either alchemical or geometrical transformations and outline their applicability to specific problems. Last, we discuss the roadmap for the development of NAMD and our current efforts toward achieving optimal performance on GPU-based architectures, for pushing back the limitations that have prevented biologically realistic billion-atom objects to be fruitfully simulated, and for making large-scale simulations less expensive and easier to set up, run, and analyze. NAMD is distributed free of charge with its source code at www.ks.uiuc.edu."
https://openalex.org/W3126657350,10.1016/j.cell.2021.01.013,2021,A route to de novo domestication of wild allotetraploid rice,Cell,Hong Yu; Tao Lin; Xiangbing Meng; Huilong Du; Jingkun Zhang; Guifu Liu; Mingjiang Chen; Yanhui Jing,466,2,,https://doi.org/10.1016/j.cell.2021.01.013,
https://openalex.org/W3214093190,10.1016/j.jmb.2021.167351,2021,Building Structural Models of a Whole Mycoplasma Cell,Journal of Molecular Biology,Martina Maritan; Ludovic Autin; Jonathan R. Karr; Markus W. Covert; Arthur J. Olson; David S. Goodsell,73,2,,https://doi.org/10.1016/j.jmb.2021.167351,
https://openalex.org/W3131055609,10.1093/gigascience/giab008,2021,Twelve years of SAMtools and BCFtools,GigaScience,Petr Danecek; James Bonfield; Jennifer Liddle; John Marshall; Valeriu Ohan; Martin Pollard; Andrew Whitwham; Thomas Keane,14937,2,https://academic.oup.com/gigascience/article-pdf/10/2/giab008/36332246/giab008.pdf,https://doi.org/10.1093/gigascience/giab008,"Both SAMtools and BCFtools are freely available on GitHub under the permissive MIT licence, free for both non-commercial and commercial use. Both packages have been installed >1 million times via Bioconda. The source code and documentation are available from https://www.htslib.org."
https://openalex.org/W4281394001,10.1016/j.sbi.2022.102392,2022,Integrating cellular and molecular structures and dynamics into whole-cell models,Current Opinion in Structural Biology,Zaida Luthey‐Schulten; Zane R. Thornburg; Benjamin R. Gilbert,19,2,,https://doi.org/10.1016/j.sbi.2022.102392,
https://openalex.org/W4310131548,10.1021/acsnano.2c06125,2022,Synthetic Membrane Shaper for Controlled Liposome Deformation,ACS Nano,Nicola De Franceschi; Weria Pezeshkian; Alessio Fragasso; Bart M. H. Bruininks; Sean Tsai; ‪Siewert J. Marrink; Cees Dekker,37,2,,https://doi.org/10.1021/acsnano.2c06125,"Shape defines the structure and function of cellular membranes. In cell division, the cell membrane deforms into a ""dumbbell"" shape, while organelles such as the autophagosome exhibit ""stomatocyte"" shapes. Bottom-up in vitro reconstitution of protein machineries that stabilize or resolve the membrane necks in such deformed liposome structures is of considerable interest to characterize their function. Here we develop a DNA-nanotechnology-based approach that we call the synthetic membrane shaper (SMS), where cholesterol-linked DNA structures attach to the liposome membrane to reproducibly generate high yields of stomatocytes and dumbbells. In silico simulations confirm the shape-stabilizing role of the SMS. We show that the SMS is fully compatible with protein reconstitution by assembling bacterial divisome proteins (DynaminA, FtsZ:ZipA) at the catenoidal neck of these membrane structures. The SMS approach provides a general tool for studying protein binding to complex membrane geometries that will greatly benefit synthetic cell research."
https://openalex.org/W4367836142,10.1146/annurev-biochem-032620-110506,2023,Looping the Genome with SMC Complexes,Annual Review of Biochemistry,Eugene Kim; Roman Barth; Cees Dekker,99,2,https://www.annualreviews.org/doi/pdf/10.1146/annurev-biochem-032620-110506,https://doi.org/10.1146/annurev-biochem-032620-110506,"SMC (structural maintenance of chromosomes) protein complexes are an evolutionarily conserved family of motor proteins that hold sister chromatids together and fold genomes throughout the cell cycle by DNA loop extrusion. These complexes play a key role in a variety of functions in the packaging and regulation of chromosomes, and they have been intensely studied in recent years. Despite their importance, the detailed molecular mechanism for DNA loop extrusion by SMC complexes remains unresolved. Here, we describe the roles of SMCs in chromosome biology and particularly review in vitro single-molecule studies that have recently advanced our understanding of SMC proteins. We describe the mechanistic biophysical aspects of loop extrusion that govern genome organization and its consequences."
https://openalex.org/W4396721167,10.1038/s41586-024-07487-w,2024,Accurate structure prediction of biomolecular interactions with AlphaFold 3,Nature,Josh Abramson; Jonas Adler; Jack Dunger; Richard Evans; Tim Green; Alexander Pritzel; Olaf Ronneberger; Lindsay Willmore,11857,2,https://www.nature.com/articles/s41586-024-07487-w_reference.pdf,https://doi.org/10.1038/s41586-024-07487-w,"The introduction of AlphaFold 2<sup>1</sup> has spurred a revolution in modelling the structure of proteins and their interactions, enabling a huge range of applications in protein modelling and design<sup>2-6</sup>. Here we describe our AlphaFold 3 model with a substantially updated diffusion-based architecture that is capable of predicting the joint structure of complexes including proteins, nucleic acids, small molecules, ions and modified residues. The new AlphaFold model demonstrates substantially improved accuracy over many previous specialized tools: far greater accuracy for protein-ligand interactions compared with state-of-the-art docking tools, much higher accuracy for protein-nucleic acid interactions compared with nucleic-acid-specific predictors and substantially higher antibody-antigen prediction accuracy compared with AlphaFold-Multimer v.2.3<sup>7,8</sup>. Together, these results show that high-accuracy modelling across biomolecular space is possible within a single unified deep-learning framework."
https://openalex.org/W4403405969,10.1016/j.cell.2024.11.015,2024,How to build the virtual cell with artificial intelligence: Priorities and opportunities,Cell,Charlotte Bunne; Yusuf Roohani; Yanay Rosen; Ankit Gupta; Xikun Zhang; Marcel Roed; Theodore Alexandrov; Mohammed AlQuraishi,222,2,https://arxiv.org/pdf/2409.11654,https://doi.org/10.1016/j.cell.2024.11.015,"Cells are essential to understanding health and disease, yet traditional models fall short of modeling and simulating their function and behavior. Advances in AI and omics offer groundbreaking opportunities to create an AI virtual cell (AIVC), a multi-scale, multi-modal large-neural-network-based model that can represent and simulate the behavior of molecules, cells, and tissues across diverse states. This Perspective provides a vision on their design and how collaborative efforts to build AIVCs will transform biological research by allowing high-fidelity simulations, accelerating discoveries, and guiding experimental studies, offering new opportunities for understanding cellular functions and fostering interdisciplinary collaborations in open science."
https://openalex.org/W2094995434,10.1103/physrevlett.81.2284,1998,Membranes with Fluctuating Topology: Monte Carlo Simulations,Physical Review Letters,Gerhard Gompper; D. M. Kroll,90,1,,https://doi.org/10.1103/physrevlett.81.2284,"Much of the phase behavior observed in self-assembling amphiphilic systems can be understood in the context of ensembles of random surfaces. In this article, it is shown that Monte Carlo simulations of dynamically triangulated surfaces of fluctuating topology can be used to determine the structure and thermal behavior of sponge phases, as well as the sponge-to-lamellar transition in these systems. The effect of the saddle-splay modulus, $\overline{\ensuremath{\kappa}}$, on the phase behavior is studied systematically for the first time. Our data provide strong evidence for a positive logarithmic renormalization of $\overline{\ensuremath{\kappa}}$; this result is consistent with the lamellar-to-sponge transition observed in experiments for decreasing amphiphile concentration."
